make,model,variant,fuel_type,cc,seating_capacity,output
HYUNDAI,VENUE,1.0 Turbo GDi IMT SX(O)DT BSVI,Petrol,998,5,1111812937
HYUNDAI,VENUE,1.0 Turbo GDi DCT SX(O) BSVI,Petrol,998,5,1111812938
HYUNDAI,VENUE,1.0 Turbo GDi DCT SX(O)DT BSVI,Petrol,998,5,1111812939
HYUNDAI,VENUE,1.5 CRDi S Plus (MT) BSVI,Diesel,"1,493",5,1111812940
HYUNDAI,VENUE,1.5 CRDi SX (MT) BSVI,Diesel,"1,493",5,1111812941
HYUNDAI,VENUE,1.5 CRDi SX (MT) DT BSVI,Diesel,"1,493",5,1111812942
HYUNDAI,VENUE,1.5 CRDi SX(O)(MT) BSVI,Diesel,"1,493",5,1111812943
HYUNDAI,VENUE,1.5 CRDi SX(O)(MT) DT BSVI,Diesel,"1,493",5,1111812944
HYUNDAI,KONA,PREMIUM (AT),Electric,1,5,1111813001
HYUNDAI,KONA,PREMIUM DT (AT),Electric,1,5,1111813002
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Era (MT) BSVI,Petrol,"1,197",5,1111813101
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Magna (MT) BSVI,Petrol,"1,197",5,1111813102
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Magna (AMT) BSVI,Petrol,"1,197",5,1111813103
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Sportz (MT) BSVI,Petrol,"1,197",5,1111813104
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Sportz (AMT) BSVI,Petrol,"1,197",5,1111813105
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Sportz DT (MT) BSVI,Petrol,"1,197",5,1111813106
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Asta (MT) BSVI,Petrol,"1,197",5,1111813107
HYUNDAI,GRAND i10 NIOS,1.2 CRDi Magna (MT) BSVI,Diesel,"1,186",5,1111813108
HYUNDAI,GRAND i10 NIOS,1.2 CRDi Sportz (AMT) BSVI,Diesel,"1,186",5,1111813109
HYUNDAI,GRAND i10 NIOS,1.2 CRDi Asta (MT) BSVI,Diesel,"1,186",5,1111813110
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Magna CNG (MT) BSVI,CNG,"1,197",5,1111813111
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Sportz CNG(MT)BSVI,CNG,"1,197",5,1111813112
HYUNDAI,GRAND i10 NIOS,1.2 Kappa Asta (AMT) BSVI,Petrol,"1,197",5,1111813113
HYUNDAI,GRAND i10 NIOS,1.0 Turbo Sportz BSVI,Petrol,998,5,1111813114
HYUNDAI,GRAND i10 NIOS,1.0 Turbo Sportz DT BSVI,Petrol,998,5,1111813115
HYUNDAI,GRAND I10 NIOS,1.2 MT KAPPA CORPORATE BSVI,Petrol,"1,197",5,1111813116
HYUNDAI,GRAND I10 NIOS,1.2 Magna CE BSVI,Petrol,"1,197",5,1111813117
HYUNDAI,GRAND I10 NIOS,1.2 Magna CE AMT BSVI,Petrol,"1,197",5,1111813118
HYUNDAI,GRAND I10 NIOS,1.2 SPORTS VTVT BSVI,Petrol,"1,197",5,1111813119
HYUNDAI,AURA,1.2 Kappa E (MT) BSVI,Petrol,"1,197",5,1111813201
HYUNDAI,AURA,1.2 Kappa S (MT) BSVI,Petrol,"1,197",5,1111813202
HYUNDAI,AURA,1.2 Kappa S (AMT) BSVI,Petrol,"1,197",5,1111813203
HYUNDAI,AURA,1.2 Kappa S CNG (MT) BSVI,CNG,"1,197",5,1111813204
HYUNDAI,AURA,1.2 Kappa SX (MT) BSVI,Petrol,"1,197",5,1111813205
HYUNDAI,AURA,1.2 U2 CRDi S (MT) BSVI,Diesel,"1,186",5,1111813206
HYUNDAI,AURA,1.2 Kappa SX (O) (MT) BSVI,Petrol,"1,197",5,1111813207
HYUNDAI,AURA,1.2 Kappa SX Plus (AMT) BSVI,Petrol,"1,197",5,1111813208
HYUNDAI,AURA,1.2 U2 CRDi S (AMT) BSVI,Diesel,"1,186",5,1111813209
HYUNDAI,AURA,1.0 Turbo GDI SX Plus(MT)BSVI,Petrol,998,5,1111813210
HYUNDAI,AURA,1.2 U2 CRDi SX (O) (MT) BSVI,Diesel,"1,186",5,1111813211
HYUNDAI,AURA,1.2 U2 CRDi SX Plus (AMT)BSVI,Diesel,"1,186",5,1111813212
HYUNDAI,AURA,1.2 Kappa SX CNG (MT) BSVI,CNG,"1,197",5,1111813213
HYUNDAI,NEW VERNA,1.5 MPI S (MT) BSVI,Petrol,"1,497",5,1111813301
HYUNDAI,NEW VERNA,1.5 U2 CRDI S PLUS (MT) BSVI,Diesel,"1,493",5,1111813302
HYUNDAI,NEW VERNA,1.5 MPI SX (MT) BSVI,Petrol,"1,497",5,1111813303
HYUNDAI,NEW VERNA,1.5 MPI SX IVT BSVI,Petrol,"1,497",5,1111813304
HYUNDAI,NEW VERNA,1.5 U2 CRDI SX (MT) BSVI,Diesel,"1,493",5,1111813305
HYUNDAI,NEW VERNA,1.5 MPI SX (O) (MT) BSVI,Petrol,"1,497",5,1111813306
HYUNDAI,NEW VERNA,1.5 U2 CRDI SX (AT) BSVI,Diesel,"1,493",5,1111813307
HYUNDAI,NEW VERNA,1.5 MPI SX (O) IVT BSVI,Petrol,"1,497",5,1111813308
HYUNDAI,NEW VERNA,1.5 U2 CRDI SX (O)(MT) BSVI,Diesel,"1,493",5,1111813309
HYUNDAI,NEW VERNA,1.0 TURBO GDI SX(O) BSVI,Petrol,998,5,1111813310
HYUNDAI,NEW VERNA,1.5 U2 CRDI SX (O) (AT) BSVI,Diesel,"1,493",5,1111813311
HYUNDAI,NEW VERNA,1.6 CRDI SX,Diesel,"1,596",5,1111813312
HYUNDAI,GENESIS,G80,Diesel,"3,778",5,1111813401
HYUNDAI,ALCAZAR,2.0 Petrol AT,Petrol,"1,995",7,1111813501
HYUNDAI,ALCAZAR,2.0 Petrol MT,Petrol,"1,995",7,1111813502
HYUNDAI,ALCAZAR,1.5 Diesel AT,Diesel,"1,497",7,1111813503
HYUNDAI,ALCAZAR,1.5 Diesel MT,Diesel,"1,497",7,1111813504
HYUNDAI,ALCAZAR,2.0 MPi Platinum(O)(AT),Petrol,"1,999",6,1111813505
HYUNDAI,ALCAZAR,2.0 MPi Prestige,Petrol,"1,999",6,1111813506
HYUNDAI,ALCAZAR,1.5 CRDi Prestige,Diesel,"1,493",6,1111813507
HYUNDAI,ALCAZAR,2.0 MPi Signature,Petrol,"1,999",6,1111813508
HYUNDAI,ALCAZAR,1.5 CRDi Signature,Diesel,"1,493",6,1111813509
HYUNDAI,ALCAZAR,1.5 CRDi Platinum(O)(AT),Diesel,"1,493",6,1111813510
HYUNDAI,ALCAZAR,2.0 MPi Signature(O)(AT),Petrol,"1,999",7,1111813511
HYUNDAI,ALCAZAR,2.0 MPi Signature(O)(AT),Petrol,"1,999",6,1111813512
HYUNDAI,ALCAZAR,1.5 CRDi Prestige(O)(AT),Diesel,"1,493",7,1111813513
HYUNDAI,ALCAZAR,2.0 MPi Platinum,Petrol,"1,999",7,1111813514
HYUNDAI,ALCAZAR,1.5 CRDi Signature(O)(AT),Diesel,"1,493",6,1111813515
HYUNDAI,ALCAZAR,1.5 CRDi Signature(O)(AT),Diesel,"1,493",7,1111813516
HYUNDAI,ALCAZAR,1.5 CRDi Prestige,Diesel,"1,493",7,1111813517
HYUNDAI,ALCAZAR,2.0 MPi Prestige,Petrol,"1,999",7,1111813518
HYUNDAI,ALCAZAR,2.0 MPi Platinum(O)(AT),Petrol,"1,999",7,1111813519
HYUNDAI,ALCAZAR,2.0 MPi Signature (DT),Petrol,"1,999",6,1111813520
HYUNDAI,ALCAZAR,2.0 MPi Signature(O)(AT)(DT),Petrol,"1,999",6,1111813521
HYUNDAI,ALCAZAR,1.5 CRDi Platinum,Diesel,"1,493",7,1111813522
HYUNDAI,ALCAZAR,1.5 CRDi Signature DT,Diesel,"1,493",6,1111813523
HYUNDAI,ALCAZAR,1.5 CRDi Platinum(O)(AT),Diesel,"1,493",7,1111813524
HYUNDAI,ALCAZAR,1.5 CRDi Signature(O)(AT)(DT),Diesel,"1,493",6,1111813525
HYUNDAI,ALCAZAR,2.0 MPi Prestige EXE,Petrol,"1,999",7,1111813526
HYUNDAI,ALCAZAR,1.5 CRDi Prestige EXE,Diesel,"1,493",7,1111813527
HYUNDAI,ALCAZAR,1.5 CRDi Prestige EXE (O) AT,Diesel,"1,493",7,1111813528
HYUNDAI,ALCAZAR,1.5 CRDi Prestige EXE,Diesel,"1,493",6,1111813529
INFINITI,FX 30,GT V6,Diesel,"2,993",5,1111910101
INFINITI,FX 50,S (AT),Petrol,"5,026",5,1111910201
JAGUAR,F-PACE,3.0 First Edition AWD,Diesel,"2,993",5,1112010101
JAGUAR,F-PACE,2.0 Prestige AWD,Diesel,"1,999",5,1112010102
JAGUAR,F-PACE,2.0 Pure AWD,Diesel,"1,999",5,1112010103
JAGUAR,F-PACE,3.0 R Sport AWD,Diesel,"2,993",5,1112010104
JAGUAR,F-PACE,2.0 Prestige AWD,Petrol,"1,997",5,1112010105
JAGUAR,F-PACE,2.0 R Dynamic S,Petrol,"1,997",5,1112010106
JAGUAR,F-PACE,2.0 R Dynamic S,Diesel,"1,999",5,1112010107
JAGUAR,XE,2.0 Portfolio,Diesel,"1,999",4,1112010201
JAGUAR,XE,2.0 Prestige,Diesel,"1,999",4,1112010202
JAGUAR,XE,2.0 Pure,Diesel,"1,999",4,1112010203
JAGUAR,XE,Portfolio,Petrol,"1,999",4,1112010204
JAGUAR,XE,Prestige,Petrol,"1,999",4,1112010205
JAGUAR,XE,Pure,Petrol,"1,999",4,1112010206
JAGUAR,XE,2.0L Portfolio with 5 str,Diesel,"1,999",5,1112010207
JAGUAR,XE,SE,Petrol,"1,997",5,1112010208
JAGUAR,XF,3.0 L,Diesel,"2,993",5,1112010302
JAGUAR,XF,2.0 Pure,Diesel,"1,999",5,1112010303
JAGUAR,XF,2.0 Portfolio,Diesel,"1,999",5,1112010304
JAGUAR,XF,2.0 Prestige,Diesel,"1,999",5,1112010305
JAGUAR,XF,2.2 Luxury,Diesel,"2,179",5,1112010306
JAGUAR,XF,2.7 D V6 Luxury,Diesel,"2,720",5,1112010307
JAGUAR,XF,3.0 V6 Premium luxury,Diesel,"2,993",5,1112010308
JAGUAR,XF,3.0 V6 S,Diesel,"2,993",5,1112010309
JAGUAR,XF,4.2 V8 Premium luxury 2009,Diesel,"4,196",5,1112010310
JAGUAR,XF,5.0 NA V8,Petrol,"5,000",4,1112010311
JAGUAR,XF,5.0 Supercharged V8 XFR,Petrol,"5,000",4,1112010312
JAGUAR,XF,5.0 V8,Petrol,"5,000",5,1112010313
JAGUAR,XF,5.0 V8 R Supercharged,Diesel,"5,000",5,1112010314
JAGUAR,XF,2.0L,Petrol,"1,999",5,1112010315
JAGUAR,XF,Aero Sport Edition,Diesel,"2,179",5,1112010317
JAGUAR,XF,2.0 Prestige,Petrol,"1,999",5,1112010318
JAGUAR,XJ,2.0 Portfolio,Petrol,"1,999",5,1112010401
JAGUAR,XJ,3.0 V6 S,Diesel,"2,993",5,1112010402
JAGUAR,XJ,3.0 Portfolio,Diesel,"2,993",5,1112010403
JAGUAR,XJ,3.0 Premium Luxury,Diesel,"2,993",5,1112010404
JAGUAR,XJ,5.0 V8,Petrol,"5,000",5,1112010405
JAGUAR,XJ,5.0 V8 SUPERSport,Petrol,"5,000",5,1112010406
JAGUAR,XJ,3.0L LWB Ultimate,Diesel,"2,993",5,1112010407
JAGUAR,XK,5.0 V8 Supercharged Coupe,Petrol,"5,000",4,1112010501
JAGUAR,XK,5.0 V8 SC Convertible,Petrol,"5,000",4,1112010502
JAGUAR,XKR,5.0 V8 SC Convertible,Petrol,"5,000",4,1112010601
JAGUAR,XKR,5.0 V8 Supercharged Coupe,Petrol,"5,000",4,1112010602
JAGUAR,XKR COUPE,4.2 V8 Supercharged Coupe,Petrol,"4,200",5,1112010701
JAGUAR,XKR-S,5.0 V8 Supercharged Coupe,Petrol,"5,000",5,1112010801
JAGUAR,VINTAGE,JAGUAR 1948,Petrol,"2,500",4,1112010901
JAGUAR,VINTAGE,XF,Petrol,"3,442",5,1112010902
JAGUAR,VINTAGE,MK IV,Petrol,"1,500",5,1112010903
JAGUAR,VINTAGE,ROADSTER,Petrol,"2,500",2,1112010904
JAGUAR,VINTAGE,SALOON,Petrol,"3,500",4,1112010905
JAGUAR,VINTAGE,VINTAGE,Petrol,"2,179",4,1112010906
JAGUAR,VINTAGE,VINTAGE,Petrol,"2,792",5,1112010907
JAGUAR,VINTAGE,VINTAGE,Petrol,"4,235",5,1112010908
JAGUAR,VINTAGE,VINTAGE,Petrol,"1,540",5,1112010909
JAGUAR,SOVEREIGN,XJ 2.7,Diesel,"2,720",5,1112011001
JAGUAR,MARK IV,1.5 L,Petrol,"1,776",5,1112011101
JAGUAR,F TYPE,V6 S Convertible,Petrol,"2,995",2,1112011301
JAGUAR,F TYPE,5.0 L CONVER BSIV,Petrol,"5,000",2,1112011302
JAGUAR,MK II,2.5 L,Petrol,"2,483",5,1112011401
JAGUAR,S TYPE,3.0 V6 (IMPORTED),Petrol,"3,000",5,1112011501
JAGUAR,E TYPE,V12 COUPE,Petrol,"5,343",2,1112011601
JAGUAR,XJ L,3.0 Portfolio,Diesel,"2,993",5,1112011701
JAGUAR,XJ L,50 (ANNIVERSARY EDITION),Diesel,"2,993",5,1112011702
LAMBORGHINI,AVENTADOR,LP 700-4,Petrol,"6,498",2,1112110101
LAMBORGHINI,AVENTADOR,Coupe,Petrol,"6,498",2,1112110102
LAMBORGHINI,GALLARDO,Coupe,Petrol,"4,961",2,1112110201
LAMBORGHINI,GALLARDO,LP 550-2 Spyder,Petrol,"5,204",2,1112110202
LAMBORGHINI,GALLARDO,LP 560 Coupe,Petrol,"5,204",2,1112110203
LAMBORGHINI,GALLARDO,Spyder,Petrol,"4,961",2,1112110204
LAMBORGHINI,MURCIELAGO,LP 640 Coupe,Petrol,"6,496",2,1112110301
LAMBORGHINI,MURCIELAGO,Coupe,Petrol,"6,498",2,1112110302
LAMBORGHINI,HURACAN,LP 610 4 Avio,Petrol,"5,204",2,1112110401
LAMBORGHINI,HURACAN,LP 580 2,Petrol,"5,204",2,1112110403
LAMBORGHINI,HURACAN,PERFORMANTE,Petrol,"5,204",2,1112110404
LAMBORGHINI,COUNTACH,Coupe,Petrol,"6,498",2,1112110501
LAMBORGHINI,URUS,V8 TWIN TURBO,Petrol,"3,996",5,1112110601
LAND ROVER,DEFENDER,2.5,Petrol,"2,500",9,1112210101
LAND ROVER,DEFENDER,127,Diesel,"2,996",7,1112210102
LAND ROVER,DEFENDER,2.0 L FIRST EDITION,Petrol,"1,997",5,1112210103
LAND ROVER,DEFENDER,110 P400 HSE,Petrol,"2,995",5,1112210104
LAND ROVER,DEFENDER,90 P300,Petrol,"1,997",5,1112210105
LAND ROVER,DEFENDER,90 P300 SE,Petrol,"1,997",5,1112210106
LAND ROVER,DEFENDER,110 P300,Petrol,"1,997",5,1112210107
LAND ROVER,DEFENDER,90 P400 SE,Petrol,"2,995",5,1112210108
LAND ROVER,DEFENDER,110 P300 X Dynamic SE,Petrol,"2,995",5,1112210109
LAND ROVER,DEFENDER,90 D300 SE,Diesel,"2,996",5,1112210110
LAND ROVER,DEFENDER,90 D300 X,Diesel,"2,996",5,1112210111
LAND ROVER,DEFENDER,110 D300 X,Diesel,"2,996",5,1112210112
LAND ROVER,DEFENDER,110 D300 SE,Diesel,"2,996",5,1112210113
LAND ROVER,DEFENDER,3.0 Diesel 110 X,Diesel,"2,996",5,1112210114
LAND ROVER,DEFENDER,3.0 Diesel 110 HSE,Diesel,"2,996",5,1112210115
LAND ROVER,DEFENDER,3.0 Diesel 90 X,Diesel,"2,996",5,1112210116
LAND ROVER,DEFENDER,3.0 Diesel 90 SE,Diesel,"2,996",5,1112210117
LAND ROVER,DEFENDER,3.0 L X Dynamic,Petrol,"2,995",5,1112210118
LAND ROVER,DEFENDER,5.0 110 V8,Petrol,"4,997",6,1112210119
LAND ROVER,DEFENDER,2.0 Petrol 110 HSE,Petrol,"1,997",7,1112210120
LAND ROVER,DISCOVERY,3.0 TD6 S,Diesel,"2,993",5,1112210203
LAND ROVER,DISCOVERY,3.0 TD6 SE,Diesel,"2,993",5,1112210204
LAND ROVER,DISCOVERY,3.0 TD6 HSE,Diesel,"2,993",5,1112210205
LAND ROVER,DISCOVERY,3.0 TD6 HSE Luxury,Diesel,"2,993",5,1112210206
LAND ROVER,DISCOVERY,3.0 TD6 First Edition,Diesel,"2,993",7,1112210207
LAND ROVER,DISCOVERY,3.0 Si6 S,Petrol,"2,995",5,1112210208
LAND ROVER,DISCOVERY,3.0 Si6 SE,Petrol,"2,995",5,1112210209
LAND ROVER,DISCOVERY,3.0 Si6 HSE,Petrol,"2,995",5,1112210210
LAND ROVER,DISCOVERY,3.0 Si6 HSE luxury,Petrol,"2,995",5,1112210211
LAND ROVER,DISCOVERY,3.0 Si6 First Edition,Petrol,"2,995",7,1112210212
LAND ROVER,DISCOVERY,3.0 Si6 S,Petrol,"2,995",7,1112210213
LAND ROVER,DISCOVERY,3.0 Si6 SE,Petrol,"2,995",7,1112210214
LAND ROVER,DISCOVERY,3.0 Si6 HSE,Petrol,"2,995",7,1112210215
LAND ROVER,DISCOVERY,3.0 TD6 S,Diesel,"2,993",7,1112210216
LAND ROVER,DISCOVERY,3.0 Si6 HSE Luxury,Petrol,"2,995",7,1112210217
LAND ROVER,DISCOVERY,3.0 TD6 SE,Diesel,"2,993",7,1112210218
LAND ROVER,DISCOVERY,3.0 TD6 HSE,Diesel,"2,993",7,1112210219
LAND ROVER,DISCOVERY,3.0 TD6 HSE Luxury,Diesel,"2,993",7,1112210220
LAND ROVER,DISCOVERY,4 TDV6,Diesel,"2,495",6,1112210221
LAND ROVER,DISCOVERY,4 TDV6,Diesel,"2,500",10,1112210222
LAND ROVER,DISCOVERY 4,3.0 SDV6 HSC 7STR (AT),Diesel,"2,993",7,1112210301
LAND ROVER,DISCOVERY 4,3.0 L TDV6 (AT),Diesel,"2,993",7,1112210302
LAND ROVER,DISCOVERY 4,3.0 L TDV6 HSC (AT),Diesel,"2,993",7,1112210303
LAND ROVER,DISCOVERY 4,3.0 L TDV6 SE,Diesel,"2,993",7,1112210304
LAND ROVER,DISCOVERY SPORT,HSE,Diesel,"2,179",6,1112210401
LAND ROVER,DISCOVERY SPORT,HSE 7STR,Diesel,"2,179",7,1112210402
LAND ROVER,DISCOVERY SPORT,HSE Luxury,Diesel,"2,179",8,1112210403
LAND ROVER,DISCOVERY SPORT,HSE Luxury 7STR,Diesel,"2,179",7,1112210404
LAND ROVER,DISCOVERY SPORT,S,Diesel,"2,179",6,1112210405
LAND ROVER,DISCOVERY SPORT,SE,Diesel,"2,179",6,1112210406
LAND ROVER,DISCOVERY SPORT,SE 7STR,Diesel,"2,179",7,1112210407
LAND ROVER,DISCOVERY SPORT,HSE 5STR,Diesel,"2,179",5,1112210408
LAND ROVER,DISCOVERY SPORT,2.0 HSE 5STR,Diesel,"1,999",5,1112210409
LAND ROVER,DISCOVERY SPORT,2.0 HSE Luxury,Diesel,"1,999",7,1112210410
LAND ROVER,DISCOVERY SPORT,2.0 SE,Diesel,"1,999",7,1112210411
LAND ROVER,DISCOVERY SPORT,2.0 HSE PETROL,Petrol,"1,999",7,1112210412
LAND ROVER,DISCOVERY SPORT,2.0 PURE,Diesel,"1,999",5,1112210413
LAND ROVER,DISCOVERY SPORT,2.0 HSE,Diesel,"1,999",7,1112210414
LAND ROVER,DISCOVERY SPORT,2.0 SE PETROL,Petrol,"1,999",7,1112210415
LAND ROVER,DISCOVERY SPORT,2.0 LANDMARK EDITION,Diesel,"1,999",7,1112210416
LAND ROVER,DISCOVERY SPORT,2.0 LTR S,Diesel,"1,999",7,1112210417
LAND ROVER,DISCOVERY SPORT,3.6 TDV8,Diesel,"3,628",7,1112210418
LAND ROVER,FREELANDER 2,2.2d HSE,Diesel,"2,179",5,1112210501
LAND ROVER,FREELANDER 2,2.2d S,Diesel,"2,179",5,1112210502
LAND ROVER,FREELANDER 2,2.2d SD4 HSE,Diesel,"2,179",5,1112210503
LAND ROVER,FREELANDER 2,2.2d SE,Diesel,"2,179",5,1112210504
LAND ROVER,RANGE ROVER,3.6 TDV8 Vogue SE,Diesel,"3,628",7,1112210601
LAND ROVER,RANGE ROVER,3.6 TDV8 Vogue SE 5STR,Diesel,"3,628",5,1112210602
LAND ROVER,RANGE ROVER,3.6 V8,Diesel,"3,628",5,1112210603
LAND ROVER,RANGE ROVER,4.2 V8 SC AB,Petrol,"4,197",7,1112210604
LAND ROVER,RANGE ROVER,4.4 TDV8 Vogue SE 5STR,Diesel,"4,367",5,1112210605
LAND ROVER,RANGE ROVER,4.4 TDV8 Vogue SE AB 5,Diesel,"4,367",5,1112210606
LAND ROVER,RANGE ROVER,5.0 Autobiography,Diesel,"5,000",5,1112210607
LAND ROVER,RANGE ROVER,5.0 Biography UL 5 (AT),Petrol,"5,000",5,1112210608
LAND ROVER,RANGE ROVER,Sports TDV8 HSE,Diesel,"2,700",5,1112210609
LAND ROVER,RANGE ROVER,Supercharged V8,Petrol,"4,197",7,1112210610
Land Rover,Range Rover,4.4 LWB Autobiography,Diesel,"4,367",5,1112210611
LAND ROVER,RANGE ROVER,5.0 Supercharged,Petrol,"4,999",5,1112210612
LAND ROVER,RANGE ROVER,4.4 SDV8 AUTOBIOGRAPHY LWD,Diesel,"4,367",4,1112210614
LAND ROVER,RANGE ROVER,ESTATE,Petrol,"3,000",4,1112210616
LAND ROVER,RANGE ROVER,4.4 LWB SV Autobiography,Diesel,"4,367",5,1112210617
LAND ROVER,RANGE ROVER,5.0 LWB Autobiography,Petrol,"4,999",5,1112210618
LAND ROVER,RANGE ROVER,3.0 DIESEL LWB WESTMINSTER,Diesel,"2,993",5,1112210619
LAND ROVER,RANGE ROVER,3.0 AUTOBIOGRAPHY,Petrol,"2,993",5,1112210620
LAND ROVER,RANGE ROVER,3.0 LWB AUTOBIOGRAPHY,Diesel,"2,996",5,1112210621
LAND ROVER,RANGE ROVER,3.0 LWB FIFTY,Diesel,"2,993",5,1112210622
LAND ROVER,RANGE ROVER,3.0 LWB SV AUTOBIOGRAPHY,Diesel,"2,993",5,1112210623
LAND ROVER,RANGE ROVER,3.0 LWD Westminster,Petrol,"2,995",5,1112210624
LAND ROVER,RANGE ROVER,3.0 Fifty,Petrol,"2,995",5,1112210625
LAND ROVER,RANGE ROVER,3.0 Westminster Black,Petrol,"2,995",5,1112210626
LAND ROVER,RANGE ROVER,3.0 LWB SVAutobiography,Petrol,"2,995",5,1112210627
LAND ROVER,RANGE ROVER,3.0 SE,Petrol,"2,996",5,1112210628
LAND ROVER,RANGE ROVER,3.0 SE LWB,Petrol,"2,996",5,1112210629
LAND ROVER,RANGE ROVER,3.0 HSE,Petrol,"2,996",5,1112210630
LAND ROVER,RANGE ROVER,3.0 HSE LWB,Petrol,"2,996",5,1112210631
LAND ROVER,RANGE ROVER,3.0 AUTOBIOGRAPHY,Petrol,"2,996",5,1112210632
LAND ROVER,RANGE ROVER,3.0 AUTOBIOGRAPHY LWB,Petrol,"2,996",5,1112210633
LAND ROVER,RANGE ROVER,3.0 FIRST EDITION,Petrol,"2,996",5,1112210634
LAND ROVER,RANGE ROVER,3.0 FIRST EDITION LWB,Petrol,"2,996",5,1112210635
LAND ROVER,RANGE ROVER,3.0 SE LWB,Diesel,"2,997",7,1112210636
LAND ROVER,RANGE ROVER,3.0 SE LWB,Petrol,"2,996",7,1112210637
LAND ROVER,RANGE ROVER,3.0 HSE LWB,Diesel,"2,997",7,1112210638
LAND ROVER,RANGE ROVER,3.0 HSE LWB,Petrol,"2,996",7,1112210639
LAND ROVER,RANGE ROVER,3.0 AUTOBIOGRAPHY LWB,Diesel,"2,997",7,1112210640
LAND ROVER,RANGE ROVER,3.0 AUTOBIOGRAPHY,Petrol,"2,996",7,1112210641
LAND ROVER,RANGE ROVER,4.4 SE LWB,Petrol,"4,395",7,1112210642
LAND ROVER,RANGE ROVER,4.4 HSE LWB,Petrol,"4,395",7,1112210643
